0,-1.60052333456818,1.60434351697169,1.25863394746805
0.00833333333333333,-1.55116893578223,1.63501514406382,1.24190603994718
0.0166666666666667,-1.50784981561862,1.66196606519059,1.22721920928475
0.025,-1.48335341386591,1.67731291547691,1.2188980524156
0.0333333333333333,-1.43961910880733,1.70342540850022,1.20407452967652
0.0416666666666667,-1.36810802004413,1.74508195146453,1.17986251966488
0.05,-1.30739935263254,1.77926038115442,1.15915719522713
0.0583333333333333,-1.25728739592202,1.8061031033784,1.14189177850421
0.0666666666666667,-1.20855046574773,1.83077839120282,1.1251954594052
0.075,-1.16040955459463,1.85451418288279,1.10874582137002
0.0833333333333333,-1.13102188670659,1.86847391018401,1.09864882422407
0.0916666666666667,-1.10564168584653,1.88031217767154,1.08991007707184
0.1,-1.05777644104311,1.90101773423869,1.07361846437241
0.108333333333333,-1.00990162131312,1.92147868159358,1.05733823613359
0.116666666666667,-0.961963843362706,1.94033124473955,1.04113286438326
0.125,-0.914252473108338,1.95864266272129,1.02522050818104
0.133333333333333,-0.867125584437945,1.97555709028142,1.01006458470916
0.141666666666667,-0.820760478698827,1.99172027845393,0.995080130900482
0.15,-0.775435322540755,2.00685791058634,0.980329759265485
0.158333333333333,-0.730432040040411,2.02146203344817,0.965931394771525
0.166666666666667,-0.685710985204928,2.03559836072623,0.951841679808337
0.175,-0.639752944354137,2.04941580607115,0.937268395144341
0.183333333333333,-0.593121781916671,2.06305972777866,0.922431969911044
0.191666666666667,-0.566237453803077,2.07078120140307,0.913609644256476
0.2,-0.542802872370772,2.07743571202694,0.905832895341543
0.208333333333333,-0.497309074892115,2.08876663105207,0.891032993928156
0.216666666666667,-0.451948019387136,2.099806077916,0.876275182091808
0.225,-0.407185231360771,2.10953186105981,0.861707067789929
0.233333333333333,-0.362443730510577,2.11859911307902,0.847185509882942
0.241666666666667,-0.317750239376702,2.12618115671612,0.832768952249067
0.25,-0.272681276743889,2.13296174463636,0.81819748578715
0.258333333333333,-0.227087797948295,2.13862273631981,0.803409618921222
0.266666666666667,-0.181869264205971,2.14303256652877,0.788831978969445
0.275,-0.13691825985931,2.14654967266996,0.774404339341189
